Domain,Federal Agency,Level of Government,Location,Status,Note,Link,Date Added
cityofonalaska.com,,Local Government,Wisconsin,accepted term,"City of Onalaska, WI -- Note added 7/31/14 5:31",http://www.cityofonalaska.com/,6/6/13 18:08
cityofopelousas.com,,Local Government,Louisiana,accepted term,"Opelousas, La -- Note added 8/24/15 14:23",http://cityofopelousas.com/,6/6/13 18:08
cityoforange.org,,Local Government,California,accepted term,"Requires www to reconcile. City of Orange, CA website -- Note added 5/18/15 20:09",http://www.cityoforange.org/,6/6/13 18:08
cityoforangebeach.com,,Local Government,Alabama,accepted term,"City of Orange Beach, AL -- Note added 7/1/13 16:21",http://cityoforangebeach.com/,6/6/13 18:08
cityoforangecove.com,,Local Government,California,accepted term,"City of Orange Cove, CA website -- Note added 5/18/15 20:13",http://cityoforangecove.com/,6/6/13 18:08
cityoforchardlake.com,,Local Government,Michigan,accepted term,"city of orchard lake, mi -- Note added 9/3/15 14:16",http://cityoforchardlake.com/,6/6/13 18:08
cityoforinda.org,,Local Government,California,accepted term,"City of Orinda, CA -- Note added 7/31/13 17:11",http://www.cityoforinda.org/,6/6/13 18:08
cityoforland.com,,Local Government,California,accepted term,"City of Orland, CA website -- Note added 5/18/15 20:31",http://cityoforland.com/,6/6/13 18:08
cityoforlando.net,,Local Government,Florida,accepted term,"The City of Orlando, FL -- Note added 6/16/15 17:03",http://www.cityoforlando.net/,6/6/13 18:08
cityoforoville.org,,Local Government,California,accepted term,"Cityof Oroville, CA website -- Note added 5/18/15 20:47",http://cityoforoville.org/,6/6/13 18:08
cityoforting.org,,Local Government,Washington,accepted term,"City of Orting, WA -- Note added 11/25/14 6:58",http://cityoforting.org/,6/6/13 18:08
cityofortonville.wordpress.com,,Local Government,Minnesota,accepted term,"City of Ortonville, MN -- Note added 6/10/15 14:33",https://cityofortonville.wordpress.com/,6/6/13 18:08
cityofosakis.com,,Local Government,Minnesota,accepted term,"City of Osakis, MN -- Note added 4/19/15 23:19",http://www.cityofosakis.com/,6/6/13 18:08
cityofoviedo.net,,Local Government,Florida,accepted term,"The City of Oviedo, FL -- Note added 6/16/15 17:04",http://cityofoviedo.net/,6/6/13 18:08
cityofovilla.org,,Local Government,Texas,accepted term,"City of Ovilla, TX -- Note added 6/6/13 18:09",http://cityofovilla.org/,6/6/13 18:09
cityofowasso.com,,Local Government,Oklahoma,accepted term,"owasso, ok -- Note added 8/28/15 16:36",http://cityofowasso.com/,6/6/13 18:08
cityofowensville.com,,Local Government,Missouri,accepted term,"City of Owensville, MO. -- Note added 10/1/15 16:24",http://cityofowensville.com/,6/6/13 18:08
cityofoxford.org,,Local Government,Ohio,accepted term,"City of Oxford, OH -- Note added 3/11/14 16:08",http://www.cityofoxford.org/,6/6/13 18:08
cityofpa.us,,Local Government,Washington,accepted term,"City of Port Angeles, WA -- Note added 11/25/14 6:57",http://wa-portangeles.civicplus.com/,6/6/13 18:08
cityofpacific.com,,Local Government,Washington,accepted term,"City of Pacific, WA -- Note added 11/25/14 6:56",http://www.pacificwa.gov/,6/6/13 18:08
cityofpacifica.org,,Local Government,California,accepted term,"City of Pacifica, CA website -- Note added 5/18/15 21:06",http://www.cityofpacifica.org/,6/6/13 18:08
cityofpage.org,,Local Government,Arizona,accepted term,"City of Page, AZ -- Note added 12/13/13 12:48",http://cityofpage.org/,6/6/13 18:08
cityofpalacios.org,,Local Government,Texas,accepted term,"City of Palacios, TX -- Note added 12/6/13 13:28",http://www.cityofpalacios.org/,6/6/13 18:08
cityofpalestinetx.com,,Local Government,Texas,accepted term,"City of Palestine, TX -- Note added 6/15/15 5:33",http://cityofpalestinetx.com/,6/6/13 18:08
cityofpalmdale.org,,Local Government,California,accepted term,"City of Palmdale, CA website -- Note added 5/18/15 21:12",http://www.cityofpalmdale.org/,6/6/13 18:08
cityofpalmdesert.org,,Local Government,California,accepted term,"City of Palm Desert, CA -- Note added 7/23/13 13:20",#N/A,6/6/13 18:08
cityofpalmer.org,,Local Government,Alaska,accepted term,"City of Palmer, AK -- Note added 6/7/13 13:08",http://www.cityofpalmer.org/,6/6/13 18:08
cityofpaloalto.org,,Local Government,California,accepted term,"City of Palo Alto, CA -- Note added 7/31/13 18:33",http://cityofpaloalto.org/,6/6/13 18:08
cityofpampa.org,,Local Government,Texas,accepted term,"City of Pampa, TX -- Note added 6/15/15 5:36",http://cityofpampa.org/,6/6/13 18:08
cityofpaola.com,,Local Government,Kansas,accepted term,"City of Paola, KS -- Note added 6/6/13 18:09",http://cityofpaola.com/,6/6/13 18:09
cityofparkland.org,,Local Government,Florida,accepted term,"The City of Parkland, FL -- Note added 6/16/15 17:05",http://cityofparkland.org/,6/6/13 18:08
cityofpasadena.net,,Local Government,California,accepted term,"City of Pasadena, CA website -- Note added 5/18/15 21:33",http://cityofpasadena.net/,6/6/13 18:08
cityofpascagoula.com,,Local Government,Mississippi,accepted term,"City of Pascagoula, MS -- Note added 7/23/14 14:35",http://cityofpascagoula.com/,6/6/13 18:08
cityofpassaic.com,,Local Government,New Jersey,accepted term,"city of passaic, NJ -- Note added 9/15/15 19:28",http://cityofpassaic.com/,6/6/13 18:08
cityofpayette.com,,Local Government,Idaho,accepted term,"City of Payette, ID -- Note added 7/8/13 19:21",http://www.cityofpayette.com/,6/6/13 18:09
cityofpearl.com,,Local Government,Mississippi,accepted term,"City of Pearl, MS -- Note added 7/23/14 14:36",http://www.cityofpearl.com/,6/6/13 18:08
cityofpearland.com,,Local Government,Texas,accepted term,"City of Pearland, TX -- Note added 6/15/15 5:37",http://pearlandtx.gov/,6/6/13 18:08
cityofpeculiar.com,,Local Government,Missouri,accepted term,"City of Peculiar, MO -- Note added 11/22/13 14:37",http://cityofpeculiar.com/,6/6/13 18:08
cityofpeekskill.com,,Local Government,New York,accepted term,"City of Peekskill, NY -- Note added 6/17/15 17:37",http://www.cityofpeekskill.com/,6/6/13 18:08
cityofpella.com,,Local Government,Iowa,accepted term,"Pella, IA -- Note added 8/25/15 20:12",http://cityofpella.com/,6/6/13 18:08
cityofpensacola.com,,Local Government,Florida,accepted term,"City of Pensacola, FL -- Note added 7/31/13 13:39",http://cityofpensacola.com/,6/6/13 18:08
cityofperkins.net,,Local Government,Oklahoma,accepted term,"perkins, ok -- Note added 8/28/15 16:37",http://cityofperkins.net/,6/6/13 18:08
cityofperris.org,,Local Government,California,accepted term,"City of Perris, CA website -- Note added 5/18/15 21:41",http://cityofperris.org/,6/6/13 18:08
cityofperryville.com,,Local Government,Missouri,accepted term,"City of Perryville, MO. -- Note added 10/1/15 16:26",http://cityofperryville.com/,6/6/13 18:08
cityofperu.org,,Local Government,Indiana,accepted term,"Peru, In -- Note added 8/27/15 14:24",http://cityofperu.org/,6/6/13 18:08
cityofpetaluma.net,,Local Government,California,accepted term,"City of Petalulma, CA website -- Note added 5/18/15 21:58",http://cityofpetaluma.net/,6/6/13 18:08
cityofpewaukee.us,,Local Government,Wisconsin,accepted term,"City of Pewaukee, WI -- Note added 7/31/14 5:31",http://cityofpewaukee.us/,6/6/13 18:08
cityofphillips.com,,Local Government,Wisconsin,accepted term,"City of Phillips, WI -- Note added 7/31/14 5:32",http://cityofphillips.com/,6/6/13 18:08
cityofpickens.com,,Local Government,South Carolina,accepted term,"city of pickens, sc -- Note added 8/28/15 13:38",http://cityofpickens.com/,6/6/13 18:08
cityofpiedmont.com,,Local Government,Missouri,accepted term,"City of Piedmont, MO. -- Note added 10/1/15 16:27",http://cityofpiedmont.com/,6/6/13 18:08
cityofpigeonforge.com,,Local Government,Tennessee,accepted term,"City of Pigeon Forge, TN -- Note added 6/24/14 6:51",http://cityofpigeonforge.com/,6/6/13 18:08
cityofpilotrock.org,,Local Government,Oregon,accepted term,"City of Pilot Rock, OR -- Note added 6/17/14 15:38",http://cityofpilotrock.org/,6/6/13 18:08
cityofpinebluff.com,,Local Government,Arkansas,accepted term,"City of Pine Bluff, AR -- Note added 7/17/13 18:30",http://www.cityofpinebluff.com/pbar/,6/6/13 18:08
cityofpittsfield.org,,Local Government,Massachusetts,accepted term,"City of Pittsfield, MA -- Note added 11/19/13 20:21",http://www.cityofpittsfield.org/,6/6/13 18:08
cityofplacerville.org,,Local Government,California,accepted term,"City of Placerville, CA -- Note added 12/5/13 20:12",http://www.cityofplacerville.org/,6/6/13 18:08
cityofplanoil.com,,Local Government,Illinois,accepted term,"City of Plano, IL -- Note added 7/1/14 19:48",http://cityofplanoil.com/,6/6/13 18:08
cityofplattsburgh.com,,Local Government,New York,accepted term,"City of Plattsburgh, NY -- Note added 6/17/15 17:38",http://www.cityofplattsburgh.com/,6/6/13 18:08
cityofpleasanthope.com,,Local Government,Missouri,accepted term,"city of Pleasant Hope, MO. -- Note added 10/1/15 16:29",http://www.cityofpleasanthope.com/,6/6/13 18:08
cityofpocomoke.com,,Local Government,Maryland,accepted term,"Pocomoke City, MD -- Note added 5/27/14 1:56",http://www.cityofpocomoke.com/,6/6/13 18:08
cityofpointarena.net,,Local Government,California,accepted term,"City of Point Arena, CA -- Note added 11/10/15 17:22",http://www.cityofpointarena.net/,6/6/13 18:08
cityofpolson.com,,Local Government,Montana,accepted term,"City of Polson, MT -- Note added 11/22/13 12:50",http://cityofpolson.com/,6/6/13 18:08
cityofportaransas.org,,Local Government,Texas,accepted term,"City of Port Aransas, TX -- Note added 6/15/15 5:38",http://www.cityofportaransas.org/index.cfm,6/6/13 18:08
cityofportorchard.us,,Local Government,Washington,accepted term,"City of Port Orchard, WA -- Note added 11/25/14 6:55",http://www.cityofportorchard.us/index.php,6/6/13 18:08
cityofportsmouth.com,,Local Government,New Hampshire,accepted term,"city of portsmouth, nh -- Note added 8/28/15 18:45",http://cityofportsmouth.com/,6/6/13 18:08
cityofportwashington.com,,Local Government,Wisconsin,accepted term,"City of Port Washington, WI -- Note added 12/6/13 14:30",http://cityofportwashington.com/,6/6/13 18:08
cityofportwentworth.com,,Local Government,Georgia,accepted term,"City of Port Wentworth, Ga -- Note added 8/25/15 14:54",http://cityofportwentworth.com/,6/6/13 18:08
cityofpoughkeepsie.com,,Local Government,New York,accepted term,"City of Poughkeepsie, NY -- Note added 6/17/15 17:41",http://www.cityofpoughkeepsie.com/,6/6/13 18:08
cityofpoulsbo.com,,Local Government,Washington,accepted term,"City of Poulsbo, WA -- Note added 11/25/14 6:54",http://cityofpoulsbo.com/,6/6/13 18:08
cityofpowdersprings.org,,Local Government,Georgia,accepted term,"City of Powder Springs, Ga -- Note added 8/25/15 14:53",http://cityofpowdersprings.org/,6/6/13 18:08
cityofprescott.net,,Local Government,Arizona,accepted term,"City of Prescott, AZ -- Note added 12/13/13 12:49",http://cityofprescott.net/,6/6/13 18:08
cityofprincetonwi.com,,Local Government,Wisconsin,accepted term,"City of Princeton, WI -- Note added 7/31/14 5:33",http://www.cityofprincetonwi.com/,6/6/13 18:08
cityofprineville.com,,Local Government,Oregon,accepted term,"City of Prineville, OR -- Note added 6/17/14 15:39",http://cityofprineville.com/,6/6/13 18:08
cityofpriorlake.com,,Local Government,Minnesota,accepted term,"City of Prior Lake, MN -- Note added 4/19/15 23:20",http://www.cityofpriorlake.com/,6/6/13 18:08
cityofprosser.com,,Local Government,Washington,accepted term,"City of Prosser, WA -- Note added 11/25/14 6:53",http://cityofprosser.com/,6/6/13 18:08
cityofpsl.com,,Local Government,Florida,accepted term,"The City of Port St. Lucie, FL -- Note added 6/16/15 17:07",http://cityofpsl.com/,6/6/13 18:08
cityofpt.us,,Local Government,Washington,accepted term,"City of Port Townsend, WA n  -- Note added 11/25/14 6:52",http://cityofpt.us/,6/6/13 18:08
cityofpurcell.com,,Local Government,Oklahoma,accepted term,"purcell, ok -- Note added 8/28/15 16:37",http://cityofpurcell.com/,6/6/13 18:08
cityofpuyallup.org,,Local Government,Washington,accepted term,"City of Puyallup, WA -- Note added 11/25/14 6:51",http://cityofpuyallup.org/,6/6/13 18:08
cityofracine.org,,Local Government,Wisconsin,accepted term,"City of Racine, WI -- Note added 7/31/14 5:34",http://cityofracine.org/,6/6/13 18:08
cityofrahway.com,,Local Government,New Jersey,accepted term,"city of rahway, NJ -- Note added 9/15/15 19:28",http://cityofrahway.org/,6/6/13 18:08
cityofrainierwa.org,,Local Government,Washington,accepted term,"City of Rainier, WA -- Note added 12/5/13 20:13",http://cityofrainierwa.org/,6/6/13 18:08
cityofralston.com,,Local Government,Nebraska,accepted term,"City of Ralston, NE -- Note added 12/6/13 18:57",http://cityofralston.com/,6/6/13 18:08
cityofranchocordova.org,,Local Government,California,accepted term,"City of Rancho Cordova, CA website -- Note added 5/20/15 17:54",http://cityofranchocordova.org/,6/6/13 18:08
cityofraymond.com,,Local Government,Washington,accepted term,"City of Raymond, WA -- Note added 11/25/14 6:50",http://cityofraymond.com/,6/6/13 18:08
cityofrc.us,,Local Government,California,accepted term,"City of Ranch Cucamonga, CA website -- Note added 5/20/15 18:02",http://www.cityofrc.us/,6/6/13 18:08
cityofredlands.org,,Local Government,California,accepted term,"City of Redlands, CA -- Note added 7/31/13 18:26",#N/A,6/6/13 18:08
cityofreedsport.org,,Local Government,Oregon,accepted term,"City of Reedsport, OR -- Note added 7/26/13 17:45",http://www.cityofreedsport.org/,6/6/13 18:08
cityofrehoboth.com,,Local Government,Delaware,accepted term,"City of Rehoboth Beach, DE -- Note added 6/7/13 17:10",http://www.cityofrehoboth.com/,6/6/13 18:08
cityofrgc.com,,Local Government,Texas,accepted term,"Rio Grande City, TX -- Note added 6/15/15 5:39",http://cityofrgc.com/,6/6/13 18:08
cityofrichmond.net,,Local Government,Michigan,accepted term,"city of richmond, mi -- Note added 9/3/15 14:17",http://www.cityofrichmond.net/,6/6/13 18:08
cityofrigby.com,,Local Government,Idaho,accepted term,"City of Rigby, ID -- Note added 7/8/13 19:25",http://www.cityofrigby.com/,6/6/13 18:09
cityofrincon.com,,Local Government,Georgia,accepted term,"City of Rincon, Ga -- Note added 8/25/15 14:53",http://cityofrincon.com/,6/6/13 18:08
cityofringgold.com,,Local Government,Georgia,accepted term,"City of Ringgold, Ga -- Note added 8/25/15 14:52",http://cityofringgold.com/,6/6/13 18:08
cityofripley.org,,Local Government,West Virginia,accepted term,"City of Ripley, WV -- Note added 7/24/14 5:30",http://cityofripley.org/,6/6/13 18:08
cityofripon.com,,Local Government,Wisconsin,accepted term,"City of Ripon, WI -- Note added 7/31/14 5:36",http://www.cityofripon.com/,6/6/13 18:08
cityofripon.org,,Local Government,California,accepted term,"City of Ripon, CA website -- Note added 5/20/15 18:17",http://cityofripon.org/,6/6/13 18:08
cityofriverview.com,,Local Government,Michigan,accepted term,"city of riverview, mi -- Note added 9/3/15 14:17",http://cityofriverview.com/,6/6/13 18:08
cityofrockford.org,,Local Government,Minnesota,accepted term,"City of Rockford, MN -- Note added 4/19/15 23:21",http://www.cityofrockford.org/,6/6/13 18:08
cityofrockhill.com,,Local Government,South Carolina,accepted term,"rockhill, sc -- Note added 8/28/15 13:38",http://cityofrockhill.com/,6/6/13 18:08
cityofrockledge.org,,Local Government,Florida,accepted term,"The City of Rockledge, FL -- Note added 6/16/15 17:08",http://cityofrockledge.org/,6/6/13 18:08
cityofrockport.com,,Local Government,Texas,accepted term,"City of Rockport, TX -- Note added 6/15/15 5:41",http://cityofrockport.com/,6/6/13 18:08
cityofroland.org,,Local Government,Iowa,accepted term,"City of Roland, IA -- Note added 8/25/15 20:13",http://cityofroland.org/,6/6/13 18:08
cityofroseburg.org,,Local Government,Oregon,accepted term,"City of Roseburg, OR -- Note added 12/5/13 20:15",http://www.cityofroseburg.org/,6/6/13 18:08
cityofrosehill.com,,Local Government,Kansas,accepted term,"City of Rose Hill, KS -- Note added 6/30/14 6:36",http://www.cityofrosehill.com/,6/6/13 18:08
cityofrosemead.org,,Local Government,California,accepted term,"City of Rosemead, CA website -- Note added 5/20/15 18:39",http://www.cityofrosemead.org/,6/6/13 18:08
cityofroseville.com,,Local Government,Minnesota,accepted term,"City of Roseville, MN -- Note added 6/6/13 18:09",http://www.cityofroseville.com/,6/6/13 18:09
cityofroxboro.com,,Local Government,North Carolina,accepted term,"city of foxboro, nc -- Note added 9/11/15 19:27",http://cityofroxboro.com/,6/6/13 18:08
cityofroywa.us,,Local Government,Washington,accepted term,"City of Roy, WA -- Note added 11/25/14 6:49",http://cityofroywa.us/,6/6/13 18:08
cityofrsm.org,,Local Government,California,accepted term,"City of Rancho Santa Margarita, CA website -- Note added 5/20/15 18:43",http://www.cityofrsm.org/,6/6/13 18:08
cityofsabetha.com,,Local Government,Kansas,accepted term,"City of Sabetha, KS -- Note added 6/30/14 6:37",http://cityofsabetha.com/,6/6/13 18:08
