Domain,Federal Agency,Level of Government,Location,Status,Note,Link,Date Added
henrycountyengineer.com,,County Government,Ohio,accepted term,Henry County (OH) Engineers' Office -- Note added 3/31/14 11:18,http://www.henrycountyengineer.com/,3/28/14 18:00
henrycountyfamilycourt.com,,County Government,Ohio,accepted term,Henry County (OH) Family Court -- Note added 3/31/14 11:19,http://www.henrycountyfamilycourt.com/,3/28/14 18:02
henrycountygov.com,,County Government,Kentucky,accepted term,"henrycounty, ky -- Note added 8/27/15 16:31",http://henrycountygov.com/,6/6/13 18:08
henrycountyohio.com,,County Government,Ohio,accepted term,"County of Henry, OH -- Note added 3/14/14 19:10",http://henrycountyohio.com/,6/6/13 18:08
henrycountyplanning.com,,County Government,Ohio,accepted term,Henry County (OH) Planning Commission -- Note added 3/31/14 11:18,http://www.henrycountyplanning.com/,3/28/14 18:10
henrycty.com,,County Government,Illinois,accepted term,"Henry County, IL -- Note added 7/2/14 18:32",http://www.henrycty.com/,6/6/13 18:08
herkimercounty.org,,County Government,New York,accepted term,"Herkimer County, NY -- Note added 7/1/15 12:37",http://herkimercounty.org/content,6/6/13 18:08
hillcounty.us,,County Government,Montana,accepted term,"Hill County, MT -- Note added 8/28/13 13:06",http://hillcounty.us/,6/6/13 18:08
hillsboroughcounty.org,,County Government,Florida,accepted term,"Hillsborough County, FL -- Note added 6/23/15 18:50",http://hillsboroughcounty.org/,6/6/13 18:08
hillsboroughcountynh.org,,County Government,New Hampshire,accepted term,"hillsborough county, nh -- Note added 9/2/15 17:34",http://www.hillsboroughcountynh.org/,6/6/13 18:08
hillsclerk.com,,County Government,Florida,accepted term,"The Clerk of the Circuit, Hillsborough County, FL -- Note added 6/23/15 18:51",http://hillsclerk.com/publicweb/home.aspx,6/6/13 18:08
hindscountyms.com,,County Government,Mississippi,accepted term,"Hinds County, MS -- Note added 7/23/14 15:02",http://www.hindscountyms.com/,7/23/14 15:01
hinsdalecountycolorado.us,,County Government,Colorado,accepted term,"County of Hinsdale, CO -- Note added 7/14/14 7:37",http://hinsdalecountycolorado.us/,6/6/13 18:08
hokecounty.net,,County Government,North Carolina,accepted term,"hoke county, nc -- Note added 9/11/15 20:17",http://hokecounty.net/,6/6/13 18:08
horrycounty.org,,County Government,South Carolina,accepted term,"horry county, sc -- Note added 8/28/15 13:54",http://horrycounty.org/,6/6/13 18:08
houghtoncounty.net,,County Government,Michigan,accepted term,"houghton county, mi -- Note added 9/3/15 15:20",http://houghtoncounty.net/,6/6/13 18:08
houstoncounty.org,,County Government,Alabama,accepted term,"Houston County, AL -- Note added 7/15/13 15:56",http://houstoncounty.org/,6/6/13 18:08
houstoncountyga.com,,County Government,Georgia,accepted term,"Houston County, Ga -- Note added 8/25/15 15:22",http://houstoncountyga.com/,6/6/13 18:08
hscounty.com,,County Government,Wyoming,accepted term,"Hot Springs County, WY -- Note added 6/7/13 15:45",http://hscounty.com/,6/6/13 18:08
hudsoncountynj.org,,County Government,New Jersey,accepted term,"hudson county, NJ -- Note added 9/16/15 14:38",http://www.hudsoncountynj.org/,6/6/13 18:08
huntingdoncounty.net,,County Government,Pennsylvania,accepted term,"Huntingdon County, PA -- Note added 9/30/14 14:55",http://huntingdoncounty.net/Pages/HuntingdonCountyHome.aspx,6/6/13 18:08
iberiaparishgovernment.com,,County Government,Louisiana,accepted term,"Iberia Parish, LA -- Note added 11/20/13 19:28",http://iberiaparishgovernment.com/,6/6/13 18:08
idahocounty.org,,County Government,Idaho,accepted term,"Idaho County, ID -- Note added 7/8/13 15:54",http://idahocounty.org/,6/6/13 18:08
ifas.ufl.edu,,County Government,Florida,accepted term,"University of Florida's Institute of Food and Agricultural Sciences (UF/IFAS) is a federal-state-county partnership dedicated to developing knowledge in agriculture, human and natural resources, and the life sciences, and enhancing and sustaining the quality of human life by making that information accessible. -- Note added 7/9/15 14:42",http://ifas.ufl.edu/,6/6/13 18:08
indianacounty.org,,County Government,Pennsylvania,accepted term,Indiana County (PA) Emergency Management -- Note added 11/21/13 14:33,http://www.indianacounty.org/,6/6/13 18:08
ingham.org,,County Government,Michigan,accepted term,"Ingham County, MI -- Note added 11/21/13 14:36",http://ingham.org/,6/6/13 18:08
inyocounty.us,,County Government,California,accepted term,"County of Inyo, CA -- Note added 11/21/13 14:48",http://www.inyocounty.us/,6/6/13 18:08
iosco.m33access.com,,County Government,Michigan,accepted term,"Iosco County, MI -- Note added 11/21/13 14:58",http://iosco.m33access.com/,6/6/13 18:08
iowacounty.org,,County Government,Wisconsin,accepted term,"Iowa County, WI -- Note added 11/21/13 14:59",http://iowacounty.org/,6/6/13 18:08
ircgov.com,,County Government,Florida,accepted term,"Indian River County, FL -- Note added 11/21/13 15:12",http://www.ircgov.com/,6/6/13 18:08
ironcounty.net,,County Government,Utah,accepted term,"Iron County, UT -- Note added 11/21/13 15:13",http://ironcounty.net/,6/6/13 18:08
isabellacounty.org,,County Government,Michigan,accepted term,"Isabella County, MI -- Note added 11/21/13 20:16",http://isabellacounty.org/,6/6/13 18:08
islandcounty.net,,County Government,Washington,accepted term,"Island County, WA -- Note added 11/21/13 20:20",http://islandcounty.net/,6/6/13 18:08
jackson.okcounties.org,,County Government,Oklahoma,accepted term,"Jackson County, OK -- Note added 8/2/13 14:43",http://jackson.okcounties.org/,6/6/13 18:08
jacksonco.com,,County Government,Tennessee,accepted term,"Jackson County, TN -- Note added 6/25/14 6:22",http://www.jacksoncotn.com/,6/6/13 18:08
jacksoncountyal.com,,County Government,Alabama,accepted term,"Jackson County, AL -- Note added 7/17/13 13:24",http://jacksoncountyal.com/,7/17/13 13:24
jacksoncountyfl.com,,County Government,Florida,accepted term,"Jackson County, FL Board of Commissioners -- Note added 6/23/15 18:59",http://www.jacksoncountyfl.net/,6/6/13 18:08
jacksoncountygov.com,,County Government,Georgia,accepted term,"Jackson County, Ga -- Note added 8/25/15 15:59",http://jacksoncountygov.com/,6/6/13 18:08
jacksonnc.org,,County Government,North Carolina,accepted term,"jackson county, nc -- Note added 9/11/15 20:19",http://www.jacksonnc.org/,6/6/13 18:08
jaspercountysc.org,,County Government,South Carolina,accepted term,"jasper county, sc -- Note added 8/28/15 13:54",http://jaspercountysc.org/,6/6/13 18:08
jccal.org,,County Government,Alabama,accepted term,"Jefferson County, AL - http://jeffconline.jccal.org -- Note added 7/15/13 18:07",http://jccal.org/,6/6/13 18:08
jeffco.us,,County Government,Colorado,accepted term,"Jefferson County, CO -- Note added 8/28/13 13:06",http://jeffco.us/,6/6/13 18:08
jeffersoncountyiowa.com,,County Government,Iowa,accepted term,"Jefferson County, IA -- Note added 1/17/14 15:38",http://www.jeffersoncountyiowa.com/,1/17/14 15:38
jeffersoncountyoh.com,,County Government,Ohio,accepted term,"County of Jefferson, OH -- Note added 3/18/14 17:56",http://www.jeffersoncountyoh.com/,6/6/13 18:08
jeffersoncountywv.org,,County Government,West Virginia,accepted term,Jefferson County (WV) Commission -- Note added 7/24/14 5:35,http://jeffersoncountywv.org/,6/6/13 18:08
jeffersontownky.com,,County Government,Kentucky,accepted term,"jefferson county, ky -- Note added 8/27/15 16:32",http://jeffersontownky.com/,6/6/13 18:08
jeffparish.net,,County Government,Louisiana,accepted term,"Jefferson Parish, LA -- Note added 8/24/15 14:38",http://jeffparish.net/,6/6/13 18:08
jeromecountyid.us,,County Government,Idaho,accepted term,"Jerome County, ID -- Note added 7/8/13 19:02",http://www.jeromecountyid.us/,6/6/13 18:08
jessamineco.com,,County Government,Kentucky,accepted term,"jessamine county, Ky   -- Note added 8/27/15 16:32",http://jessamineco.com/,6/6/13 18:08
jfcountyks.com,,County Government,Kansas,accepted term,"Jefferson County, KS -- Note added 7/9/14 4:28",http://jfcountyks.com/,6/6/13 18:08
jocogov.org,,County Government,Kansas,accepted term,"Johnson County, KS -- Note added 11/20/13 13:20",http://www.jocogov.org/,6/6/13 18:08
jodaviess.org,,County Government,Illinois,accepted term,"Jo Daviess County, IL -- Note added 7/2/14 18:42",http://www.jodaviess.org/,6/6/13 18:08
johnson-county.com,,County Government,Iowa,accepted term,"Johnson County, IA -- Note added 11/20/13 13:23",http://www.johnson-county.com/,6/6/13 18:08
johnsoncountywyoming.org,,County Government,Wyoming,accepted term,"Johnson County, WY -- Note added 7/23/14 5:24",http://johnsoncountywyoming.org/,6/6/13 18:08
johnstonnc.com,,County Government,North Carolina,accepted term,"Johnston County, NC -- Note added 7/31/13 16:07",http://johnstonnc.com/,6/6/13 18:08
jonescountyga.org,,County Government,Georgia,accepted term,"Jones County, Ga -- Note added 8/25/15 15:59",http://www.jonescountyga.org/,6/6/13 18:08
kalcounty.com,,County Government,Michigan,accepted term,"kalamazoo county, mi -- Note added 9/3/15 15:24",http://www.kalcounty.com/,6/6/13 18:08
kanabeccounty.org,,County Government,Minnesota,accepted term,"Kanabec County, MN -- Note added 4/26/15 4:09",http://www.kanabeccounty.org/,6/6/13 18:08
kanawha.us,,County Government,West Virginia,accepted term,"Kanawha County, WV -- Note added 7/24/14 5:36",http://kanawha.us/,6/6/13 18:08
kansastreasurers.org,,County Government,Kansas,accepted term,Kansas County Treasurer's Association -- Note added 7/9/14 4:31,http://www.kansastreasurers.org/,6/6/13 18:08
kcgov.com,,County Government,Indiana,accepted term,"Kosciusko County, IN -- Note added 8/27/15 14:37",http://kcgov.com/,6/6/13 18:08
kennebeccounty.org,,County Government,Maine,accepted term,"kennebe ccounty, me -- Note added 8/27/15 18:25",http://kennebeccounty.org/,6/6/13 18:08
kentcounty.com,,County Government,Maryland,accepted term,"County of Kent, MD -- Note added 5/27/14 2:53",http://www.kentcounty.com/,6/6/13 18:08
kentoncounty.org,,County Government,Kentucky,accepted term,"kenton county, ky -- Note added 8/27/15 16:33",http://kentoncounty.org/,6/6/13 18:08
kentonpva.com,,County Government,Kentucky,accepted term,Kenton County Property Valuation Administrator -- Note added 8/27/15 16:35,http://kentonpva.com/,6/6/13 18:08
keokukcountyia.com,,County Government,Iowa,accepted term,"Keokuk County, IA   -- Note added 8/25/15 20:39",http://keokukcountyia.com/,6/6/13 18:08
kewauneeco.org,,County Government,Wisconsin,accepted term,"Kewaunee County, WI -- Note added 8/5/14 5:51",http://www.kewauneeco.org/,6/6/13 18:08
king-george.va.us,,County Government,Virginia,accepted term,"King George County, VA -- Note added 6/17/14 18:21",http://king-george.va.us/,6/6/13 18:08
kingandqueenco.net,,County Government,Virginia,accepted term,"King and Queen County, VA -- Note added 6/17/14 18:21",http://kingandqueenco.net/,6/6/13 18:08
kingcountycfc.org,,County Government,Washington,accepted term,"King County, WA Combined Federal Campaign -- Note added 11/20/14 6:48",http://www.kingcountycfc.org/_root/,6/6/13 18:08
kingwilliamcounty.us,,County Government,Virginia,accepted term,"King William County, VA -- Note added 6/20/14 13:19",http://kingwilliamcounty.us/,6/6/13 18:08
kitcarsoncounty.org,,County Government,Colorado,accepted term,"County of Kit Carson, CO -- Note added 7/14/14 7:07",http://kitcarsoncounty.org/,6/6/13 18:08
kitsapgov.com,,County Government,Washington,accepted term,"Kitsap County, WA -- Note added 11/20/14 6:47",http://kitsapgov.com/,6/6/13 18:08
klamathcounty.org,,County Government,Oregon,accepted term,"County of Klamath, OR -- Note added 6/19/14 14:44",http://klamathcounty.org/,6/6/13 18:08
klickitatcounty.org,,County Government,Washington,accepted term,"Klickitat County, WA -- Note added 11/20/14 6:46",http://klickitatcounty.org/,6/6/13 18:08
knoxcounty.org,,County Government,Tennessee,accepted term,"Knox County, TN -- Note added 6/25/14 6:26",http://knoxcounty.org/,6/6/13 18:08
ks-brown.manatron.com,,County Government,Kansas,accepted term,"Brown County, KS -- Note added 7/9/14 4:33",http://ks-brown.manatron.com/,6/6/13 18:08
ks-geary.manatron.com,,County Government,Kansas,accepted term,"Geary County, KS -- Note added 7/9/14 4:33",http://ks-geary.manatron.com/,6/6/13 18:08
ks-jackson.manatron.com,,County Government,Kansas,accepted term,"Jackson County, KS -- Note added 7/9/14 4:34",http://ks-jackson.manatron.com/,6/6/13 18:08
ks-nemaha.manatron.com,,County Government,Kansas,accepted term,"Nemaha County, KS -- Note added 7/9/14 4:35",http://ks-nemaha.manatron.com/,6/6/13 18:08
ks-russellco.manatron.com,,County Government,Kansas,accepted term,"Russell County, KS -- Note added 7/9/14 4:36",http://ks-russellco.manatron.com/,6/6/13 18:08
ks-sherman.manatron.com,,County Government,Kansas,accepted term,"Sherman County, KS -- Note added 7/9/14 4:37",http://ks-sherman.manatron.com/,6/6/13 18:08
labettecounty.com,,County Government,Kansas,accepted term,"Labette County, KS -- Note added 7/9/14 4:46",http://labettecounty.com/,6/6/13 18:08
lackawannacounty.org,,County Government,Pennsylvania,accepted term,"Lackawanna County, PA -- Note added 9/30/14 17:37",http://www.lackawannacounty.org/,6/6/13 18:08
lacrossecounty.org,,County Government,Wisconsin,accepted term,"La Crosse County, WI -- Note added 11/10/15 12:07",http://lacrossecounty.org/,11/10/15 12:06
lagrangecounty.org,,County Government,Indiana,accepted term,"Lagrange county, In -- Note added 8/27/15 14:39",http://lagrangecounty.org/,6/6/13 18:08
lakecountyin.org,,County Government,Indiana,accepted term,"lake county, In n  -- Note added 8/27/15 14:40",https://www.lakecountyin.org/,6/6/13 18:08
lakecountyohio.org,,County Government,Ohio,accepted term,"County of Lake, OH -- Note added 3/18/14 18:21",http://lakecountyohio.org/,6/6/13 18:08
lakecountyor.org,,County Government,Oregon,accepted term,"County of Lake, OR -- Note added 6/19/14 14:45",http://lakecountyor.org/,6/6/13 18:08
lamarcounty.com,,County Government,Mississippi,accepted term,"Lamar County, MS -- Note added 7/23/14 17:30",http://lamarcounty.com/11/index.php,6/6/13 18:08
lamourecountynd.com,,County Government,North Dakota,accepted term,"LaMoure County, ND -- Note added 7/22/14 5:32",http://lamourecountynd.com/,6/6/13 18:08
lancova.com,,County Government,Virginia,accepted term,"Lancaster County, VA -- Note added 6/27/14 13:52",http://lancova.com/,6/6/13 18:08
lanecounty.org,,County Government,Oregon,accepted term,"County of Lane, OR -- Note added 6/19/14 14:49",http://www.lanecounty.org/Pages/Default.aspx,6/6/13 18:08
lapeercountyweb.org,,County Government,Michigan,accepted term,"lapeer county, mi -- Note added 9/3/15 15:28",http://lapeercountyweb.org/,6/6/13 18:08
laportecounty.org,,County Government,Indiana,accepted term,"laPorte county, In -- Note added 8/27/15 14:40",http://laportecounty.org/,6/6/13 18:08
laramiecounty.com,,County Government,Wyoming,accepted term,"Laramie County, WY -- Note added 6/7/13 16:37",http://laramiecounty.com/,6/7/13 16:36
laruecounty.org,,County Government,Kentucky,accepted term,"Larue county, KY -- Note added 8/27/15 16:43",http://laruecounty.org/,6/6/13 18:08
lasallecounty.org,,County Government,Illinois,accepted term,"La Salle County, IL -- Note added 7/3/14 13:25",http://www.lasallecounty.org/frm_set_index.htm,6/6/13 18:08
latah.id.us,,County Government,Idaho,accepted term,"Latah County, ID -- Note added 7/8/13 19:05",http://latah.id.us/,6/6/13 18:08
lauderdalecounty.org,,County Government,Mississippi,accepted term,"Lauderdale County, MS -- Note added 7/23/14 17:31",http://lauderdalecounty.org/,6/6/13 18:08
lauderdalecountyonline.com,,County Government,Alabama,accepted term,"Lauderdale County, AL -- Note added 7/15/13 18:08",http://lauderdalecountyonline.com/,6/6/13 18:08
laurenscoga.org,,County Government,Georgia,accepted term,"Laurens County, GA -- Note added 11/20/13 13:25",http://laurenscoga.org/,6/6/13 18:08
