Domain,Federal Agency,Level of Government,Location,Status,Note,Link,Date Added
ncswboard.org,,State Government,North Carolina,accepted term,North Carolina Social Work Certification and Licensure Board -- Note added 9/22/15 14:12,http://www.ncswboard.org/,9/22/15 14:11
ncsymphony.org,,State Government,North Carolina,accepted term,NC Symphony -- Note added 9/15/15 17:22,http://ncsymphony.org/,6/6/13 18:08
nctobaccofreeschools.org,,State Government,North Carolina,accepted term,"Tobacco Free Schools, NC Department of Health and Human Services -- Note added 2/25/14 13:20",http://nctobaccofreeschools.org/,6/6/13 18:08
nctokyo.com,,State Government,North Carolina,candidate term,State of North Carolina Japan Office -- Note added 7/24/13 16:40,#N/A,6/6/13 18:08
nctopps.ncdmh.net,,State Government,North Carolina,accepted term,NC-TOPPS homepage is now http://www.ncdhhs.gov/MHDDSAS/providers/NCTOPPS/index.htm. Entry still included here for nctopps.ncdmh.net pattern for pages such as https://www.google.com/search?q=site%3Anctopps.ncdmh.net. -- Note added 7/23/14 14:41,https://nctopps.ncdmh.net/Nctopps2/Login.aspx,6/6/13 18:08
nctraining.ncgov.com,,State Government,North Carolina,accepted term,NC Office of State Personnel -- Note added 1/14/14 13:06,#N/A,6/6/13 18:08
nctrans.org,,State Government,North Carolina,accepted term,NC Transportation Museum -- Note added 9/15/15 17:25,http://nctrans.org/,6/6/13 18:08
nctreasurer.com,,State Government,North Carolina,accepted term,North Carolina Department of State Treasurer -- Note added 6/6/13 18:09,https://www.nctreasurer.com/Pages/default.aspx,6/6/13 18:09
ncvmb.org,,State Government,North Carolina,accepted term,North Carolina Veterinary Medical Board -- Note added 9/15/15 17:30,http://www.ncvmb.org/,6/6/13 18:08
ncwastetrader.org,,State Government,North Carolina,accepted term,North Carolina's marketplace for discarded or surplus materials and products. -- Note added 9/15/15 17:31,http://ncwastetrader.org/,6/6/13 18:08
ncwater.org,,State Government,North Carolina,accepted term,NC Division of Water Resources -- Note added 9/15/15 17:31,http://portal.ncdenr.org/web/wq,6/6/13 18:08
ncwaterquality.org,,State Government,North Carolina,accepted term,North Carolina Division of Water Resources -- Note added 11/12/15 12:58,http://ncwaterquality.org/,6/6/13 18:08
ncwelldriller.org,,State Government,North Carolina,accepted term,"North Carolina Well Contractors Certification Commission - protects the public health and safety by ensuring the integrity and competence of well contractors through examination, certification, continuing education and enforcement. The Well Contractors Certification Unit is now part of the Department of Health and Human Services. -- Note added 11/12/15 12:57",http://ncwelldriller.org/,6/6/13 18:08
ncwildlife.org,,State Government,North Carolina,accepted term,nc wildlife resource commission  -- Note added 9/15/15 17:32,http://www.ncwildlife.org/,6/6/13 18:08
ncwise.org,,State Government,North Carolina,accepted term,"NC WiseOwl (NC Online Windows for Learning) has been providing online subscription resources for our schools since 1999.  Our mission is to ensure that all of our public and charter school students have access to a collection of online resources for use in research projects and homework assignments, without regard to the economic status of their local school system.  NC WiseOwl has three major strengths as an educational resource: -- Note added 9/15/15 17:33",http://www.ncwiseowl.org/,6/6/13 18:08
nczoo.org,,State Government,North Carolina,accepted term,NC Zoo is an agency of the North Carolina Department of Natural and Cultural Resources -- Note added 11/12/15 12:48,http://nczoo.org/,6/6/13 18:08
ndlc.org,,State Government,North Dakota,accepted term,North Dakota League of Cities -- Note added 7/22/14 6:08,http://ndlc.org/,6/6/13 18:08
ndow.org,,State Government,Nevada,accepted term,Nevada Department of Wildlife -- Note added 1/27/14 20:15,http://www.ndow.org/,1/27/14 20:15
ndowlicensing.com,,State Government,Nevada,accepted term,Nevada Department of Wildlife (NDOW) Licensing -- Note added 10/21/13 11:53,http://ndowlicensing.com/(icssjp55e1iayk45fcrthaut)/Default.aspx,10/21/13 11:53
ndrin.org,,State Government,North Dakota,accepted term,North Dakota Recorders Information Network -- Note added 7/21/14 6:33,http://ndrin.org/,6/6/13 18:08
ndtourism.com,,State Government,North Dakota,accepted term,Travel and Tourism Site for North Dakota -- Note added 6/6/13 19:42,http://www.ndtourism.com/,6/6/13 18:08
ne-ethanol.org,,State Government,Nebraska,accepted term,Nebraska Ethanol Board -- Note added 12/6/13 19:53,#N/A,12/6/13 19:53
neagrelations.org,,State Government,Nebraska,accepted term,Nebraska AgRelations Council -- Note added 12/6/13 19:45,http://www.neagrelations.org/,12/6/13 19:44
neatp.org,,State Government,Nebraska,accepted term,Nebraska Association of Transportation Providers -- Note added 12/6/13 20:02,http://www.neatp.org/,12/6/13 20:02
nebraskaartscouncil.org,,State Government,Nebraska,accepted term,"Nebraska Arts Council. The Council is funded by the State of Nebraska, the National Endowment for the Arts, and the Nebraska Cultural Endowment. -- Note added 12/6/13 19:38",http://www.nebraskaartscouncil.org/,6/6/13 18:08
nebraskacorn.org,,State Government,Nebraska,accepted term,Nebraska Corn Board -- Note added 12/6/13 19:41,http://www.nebraskacorn.org/,6/6/13 18:08
nebraskadrybean.com,,State Government,Nebraska,accepted term,Nebraska Dry Bean Commission -- Note added 12/6/13 19:49,http://nebraskadrybean.com/,6/6/13 18:08
nebraskahistory.org,,State Government,Nebraska,accepted term,Nebraska State Historical Society -- Note added 12/9/13 18:24,http://www.nebraskahistory.org/,6/6/13 18:08
nebraskaracingcommission.com,,State Government,Nebraska,accepted term,Nebraska State Racing Commission -- Note added 12/6/13 20:01,http://nebraskaracingcommission.com/,12/6/13 20:00
nebraskawheat.com,,State Government,Nebraska,accepted term,Nebraska Wheat Board -- Note added 12/6/13 20:06,http://www.nebraskawheat.com/,6/6/13 18:08
neded.org,,State Government,Nebraska,accepted term,Nebraska Department of Economic Development -- Note added 12/6/13 19:50,http://www.neded.org/,12/6/13 19:50
nelottery.com,,State Government,Nebraska,accepted term,Nebraska Lottery -- Note added 6/12/13 14:18,http://nelottery.com/,6/6/13 18:08
nevadadot.com,,State Government,Nevada,accepted term,Nevada Department of Transportation -- Note added 6/26/13 15:23,http://nevadadot.com/,6/6/13 18:08
nevadajudiciary.us,,State Government,Nevada,accepted term,The Nevada Judiciary -- Note added 1/24/14 13:06,http://www.nevadajudiciary.us/,1/24/14 13:05
newmexico.org,,State Government,New Mexico,accepted term,Travel and Tourism Site for New Mexico -- Note added 6/6/13 19:42,http://www.newmexico.org/,6/6/13 19:11
newpa.com,,State Government,Pennsylvania,accepted term,Pennsylvania Department of Community & Economic Development -- Note added 6/6/13 18:08,http://www.newpa.com/,6/6/13 18:08
nfs.unl.edu,,State Government,Nebraska,accepted term,Nebraska Forest Service -- Note added 12/6/13 19:55,http://nfs.unl.edu/,12/6/13 19:54
nhhistory.org,,State Government,New Hampshire,accepted term,NH Historical Society -- Note added 9/2/15 19:01,http://nhhistory.org/,6/6/13 18:08
nhlgc.org,,State Government,New Hampshire,accepted term,NH Municipal Association -- Note added 9/2/15 19:02,https://www.nhmunicipal.org/,6/6/13 18:08
nhlottery.org,,State Government,New Hampshire,accepted term,New Hampshire Lottery Commission -- Note added 6/12/13 14:19,#N/A,6/6/13 18:08
nhstateparks.org,,State Government,New Hampshire,accepted term,NH State Parks -- Note added 9/2/15 19:03,http://www.nhstateparks.org/,6/6/13 18:08
njeda.com,,State Government,New Jersey,accepted term,New Jersey Economic Development Authority -- Note added 9/16/15 15:52,http://njeda.com/,6/6/13 18:08
njfishandwildlife.com,,State Government,New Jersey,accepted term,"Division of Fish and Wildlife, NJ Department of Environmental Protection -- Note added 6/7/13 11:33",http://njfishandwildlife.com/,6/7/13 11:31
njstatelib.org,,State Government,New Jersey,accepted term,New Jersey State Library -- Note added 7/26/13 16:17,http://www.njstatelib.org/,6/6/13 18:08
njsurcharge.com,,State Government,New Jersey,accepted term,New Jersey Surcharge Violation System (NJSVS) -- Note added 9/16/15 15:53,https://www1.state.nj.us/TYTR_NJAISC_Web/index.jsp,6/6/13 18:08
njuifile.net,,State Government,New Jersey,accepted term,Department of Labor and Workforce Development   -- Note added 9/16/15 15:53,https://njsuccess.dol.state.nj.us/html/uimain.html,6/6/13 18:08
nmlottery.com,,State Government,New Mexico,accepted term,New Mexico Lottery -- Note added 6/12/13 14:20,http://www.nmlottery.com/,6/6/13 18:08
nmtracking.org,,State Government,New Mexico,accepted term,New Mexico Environmental Public Health Tracking -- Note added 10/24/14 12:11,https://nmtracking.org/,10/24/14 12:11
nmwic.org,,State Government,New Mexico,accepted term,"Special Supplemental Nutrition Program for New Mexico Women, Infants & Children -- Note added 1/10/14 19:17",http://nmwic.org/,1/10/14 19:17
nutritionnc.com,,State Government,North Carolina,accepted term,"Nutrition Services Branch, Women's and Children's Health, NC Division of Public Health, NCDepartment of Health and Human Services  -- Note added 3/20/14 16:33",http://nutritionnc.com/,6/6/13 18:08
nvaging.net,,State Government,Nevada,accepted term,"Aging and Disability Services Division, Department of Health and Human Services, State of Nevada -- Note added 6/17/13 15:40",#N/A,6/17/13 15:39
nycom.org,,State Government,New York,accepted term,New York State Conference of Mayors and Municipal Officials (NYCOM) -- Note added 7/2/15 10:49,http://nycom.org/,6/6/13 18:08
nyhistory.org,,State Government,New York,accepted term,New York Historical Society Museum and Library -- Note added 7/2/15 10:50,http://nyhistory.org/,6/6/13 18:08
nysca.org,,State Government,New York,accepted term,New York State Council on the Arts -- Note added 7/2/15 10:51,http://nysca.org/,6/6/13 18:08
nysegov.com,,State Government,New York,accepted term,New York State eGovernment listing of state agencies -- Note added 9/25/13 15:35,http://nysegov.com/citGuide.cfm?displaymode=normal,9/25/13 15:34
nysfair.org,,State Government,New York,accepted term,New York State Fair -- Note added 6/12/13 18:48,http://www.nysfair.org/,6/12/13 18:47
nyshcr.org,,State Government,New York,accepted term,New York State Homes and Community Renewal -- Note added 9/9/15 13:48,http://www.nyshcr.org/,6/6/13 18:08
nyslgitda.org,,State Government,New York,accepted term,New York State Local Government IT Directors Association (NYSLGITDA) -- Note added 7/2/15 10:59,http://nyslgitda.org/,6/6/13 18:08
nytrooper.com,,State Government,New York,accepted term,New York State Police Recruitment Center -- Note added 1/3/14 13:14,http://nytrooper.com/,1/3/14 13:14
occeweb.com,,State Government,Oklahoma,accepted term,OK Corporation Commission -- Note added 8/28/15 18:20,http://occeweb.com/,6/6/13 18:08
oha.org,,State Government,Hawaii,accepted term,"Office of Hawaiian Affairs - 'Under the direction of nine trustees elected statewide, OHA has functioned operationally as both a government agency with a strong degree of autonomy, and as a trust.' -- Note added 6/12/13 13:27",http://www.oha.org/,6/6/13 18:08
ohiobwc.com,,State Government,Ohio,accepted term,Ohio Bureau of Workers' Compensation -- Note added 3/26/14 18:21,https://www.bwc.ohio.gov/,6/6/13 18:08
ohiohumanities.org,,State Government,Ohio,accepted term,Ohio Humanities Council -- Note added 3/26/14 18:28,http://ohiohumanities.org/,6/6/13 18:08
ohiolottery.com,,State Government,Ohio,accepted term,Ohio Lottery -- Note added 6/12/13 14:22,http://www.ohiolottery.com/,6/6/13 18:08
ohiorecorders.com,,State Government,Ohio,accepted term,Ohio Recorders' Association -- Note added 3/26/14 18:36,http://ohiorecorders.com/,6/6/13 18:08
ohs.org,,State Government,Oregon,accepted term,Oregon Historical Society -- Note added 6/20/14 7:38,http://ohs.org/,6/6/13 18:08
okcareertech.org,,State Government,Oklahoma,accepted term,OK career tech website -- Note added 8/28/15 18:21,http://www.okcareertech.org/,6/6/13 18:08
okdhs.org,,State Government,Oklahoma,accepted term,OK dept of human services -- Note added 8/28/15 18:21,http://okdhs.org/,6/6/13 18:08
oklibshare.org,,State Government,Oklahoma,accepted term,"OKLibShare, Oklahoma Department of Libraries -- Note added 8/27/15 16:00",http://odl.oklibshare.org/,8/27/15 15:59
oklpgas.org,,State Government,Oklahoma,accepted term,OK LP Gas commission -- Note added 8/28/15 18:22,http://oklpgas.org/,6/6/13 18:08
olmsteadva.com,,State Government,Virginia,accepted term,State of Virginia Olmstead Initiative -- Note added 8/27/15 14:13,http://olmsteadva.com/,8/27/15 14:12
omlohio.org,,State Government,Ohio,accepted term,Ohio Municipal League -- Note added 3/26/14 18:40,http://omlohio.org/,6/6/13 18:08
onencnaturally.org,,State Government,North Carolina,accepted term,"Office of Land and Water Stewardship, a non-regulatory division within North Carolina's DENR that provides information and assistance to support effective conservation and resilient communities.  -- Note added 11/12/15 12:36",http://onencnaturally.org/,6/6/13 18:09
oregonartscommission.org,,State Government,Oregon,accepted term,Oregon Arts Commission -- Note added 6/20/14 7:34,http://www.oregonartscommission.org/,6/6/13 18:08
oregonfilm.org,,State Government,Oregon,accepted term,Oregon Governor's Office of Film and Television -- Note added 3/20/14 16:53,http://oregonfilm.org/,6/6/13 18:08
oregonlottery.org,,State Government,Oregon,accepted term,Oregon Lottery -- Note added 6/12/13 14:22,http://oregonlottery.org/,6/6/13 18:08
oregonstatefair.org,,State Government,Oregon,accepted term,Oregon State Fair -- Note added 6/20/14 7:22,http://oregonstatefair.org/,6/6/13 18:08
origins.ou.edu,,State Government,Oklahoma,accepted term,"The Oklahoma Resources Integration General Information Network System (Origins) is an online database which contains economic, social, and demographic data intended for use by community leaders, educators, businesses, government agencies, and decision makers. -- Note added 8/28/15 18:22",http://origins.ou.edu/,6/6/13 18:08
osbckansas.org,,State Government,Kansas,accepted term,Office of the State Bank Commissioner of Kansas -- Note added 7/10/14 6:29,http://www.osbckansas.org/,6/6/13 18:08
oscn.net,,State Government,Oklahoma,accepted term,OK State Court System -- Note added 8/28/15 18:23,http://www.oscn.net/v4/,6/6/13 18:08
ospmd.org,,State Government,Maryland,accepted term,Office of the Maryland State Prosecutor -- Note added 5/27/14 3:40,http://www.osp.maryland.gov/,6/6/13 18:08
p2pays.org,,State Government,North Carolina,accepted term,North Carolina Division of Environmental Assistance and Customer Service   -- Note added 9/15/15 17:43,http://p2pays.org/,6/6/13 18:08
pacast.com,,State Government,Pennsylvania,accepted term,Commonwealth of Pennsylvania's media hub -- Note added 6/6/13 18:08,http://pacast.com/,6/6/13 18:08
pacourts.us,,State Government,Pennsylvania,accepted term,Unified Judicial System of Pennsylvania -- Note added 1/10/14 15:20,http://www.pacourts.us/,6/6/13 18:08
paehealth.com,,State Government,Pennsylvania,accepted term,PA eHealth Partnership Authority -- Note added 6/7/13 11:53,http://www.paehealth.org/index.php,6/7/13 11:53
pafirstnet.com,,State Government,Pennsylvania,accepted term,Pennsylvania FirstNet. See also http://www.ntia.doc.gov/sligp/pennsylvania.  -- Note added 9/24/14 16:11,http://pafirstnet.com/,9/24/14 16:09
palaugov.org,,State Government,Palau,accepted term,Republic of Palau National Government -- Note added 6/7/13 18:27,http://palaugov.org/,6/6/13 18:08
palausupremecourt.net,,State Government,Palau,accepted term,Palau Judiciary Branch -- Note added 5/27/14 15:03,http://www.palausupremecourt.net/,5/27/14 15:02
paonews.net,,State Government,Georgia,accepted term,Georgia State Defense Force public affairs office. Website mirrored on gasdf.com. Referenced on https://ga.ng.mil/Leadership/Georgia-State-Defense-Force/.,https://paonews.net/,2/23/22 0:00
parkswildlifefoundation.org,,State Government,South Dakota,accepted term,South Dakota Parks & Wildlife Foundation -- Note added 7/17/14 5:50,http://parkswildlifefoundation.org/,6/6/13 18:08
passhe.edu,,State Government,Pennsylvania,accepted term,PA State System of Higher Education -- Note added 6/7/13 11:53,http://www.passhe.edu/Pages/default.aspx,6/7/13 11:53
patientsafetyauthority.org,,State Government,Pennsylvania,accepted term,PA Patient Safety Authority -- Note added 6/7/13 11:53,http://patientsafetyauthority.org/Pages/Default.aspx,6/7/13 11:53
paturnpike.com,,State Government,Pennsylvania,accepted term,Pennsylvania Turnpike Commission -- Note added 10/1/14 18:05,http://www.paturnpike.com/,6/6/13 18:08
phc4.org,,State Government,Pennsylvania,accepted term,PA Health Care Cost Containment Council -- Note added 6/7/13 11:53,http://www.phc4.org/,6/7/13 11:53
pheaa.org,,State Government,Pennsylvania,accepted term,PA Higher Education Assistance Agency -- Note added 6/7/13 11:53,http://www.pheaa.org/,6/7/13 11:53
phefa.org,,State Government,Pennsylvania,accepted term,PA Higher Educational Facilities Authority -- Note added 6/7/13 11:53,http://phefa.org/,6/7/13 11:53
phfa.org,,State Government,Pennsylvania,accepted term,PA Housing Finance Agency -- Note added 6/7/13 11:53,http://phfa.org/,6/7/13 11:53
phwd.net,,State Government,Mississippi,accepted term,"Pat Harrison Waterway District (PHWD), a Mississippi State Agency that provides camping, cabins and recreational facilities in Mississippi -- Note added 1/13/14 20:28",http://phwd.net/,6/6/13 18:09
port-of-charleston.com,,State Government,South Carolina,accepted term,South Carolina Ports Authority -- Note added 6/6/13 18:08,http://port-of-charleston.com/,6/6/13 18:08
portofvirginia.com,,State Government,Virginia,accepted term,The Port of Virginia -- Note added 7/14/14 17:09,http://www.portofvirginia.com/,7/14/14 17:08
potatoes.com,,State Government,Washington,accepted term,Washington State Potato Commission -- Note added 11/17/14 7:11,http://potatoes.com/,6/6/13 18:08
preserveala.org,,State Government,Alabama,accepted term,"Alabama Historical Commission, State of Alabama Historic Preservation Office -- Note added 7/15/13 18:19",http://preserveala.org/,6/6/13 18:08
qaronline.org,,State Government,North Carolina,accepted term,"Queen Anne's Revenge, a project of the http://www.qaronline.org/ North Carolina Department of Cultural Resources to educate the next generation on colonial life -- Note added 11/20/13 17:34",http://www.qaronline.org/,6/6/13 18:09
qis.net/~uef,,State Government,Maryland,accepted term,"Uninsured Employers' Fund, State of Maryland -- Note added 11/20/13 17:37",http://www.qis.net/~uef/,6/6/13 18:08
rd.okstate.edu,,State Government,Oklahoma,accepted term,OK State AG Econ at OSU -- Note added 8/28/15 18:25,http://rd.okstate.edu/,6/6/13 18:08
readync.org,,State Government,North Carolina,accepted term,"Ready NC, NC Department of Public Safety -- Note added 1/14/14 14:35",http://readync.org/,6/6/13 18:08
readypa.org,,State Government,Pennsylvania,accepted term,"Ready PA, Pennsylvania Emergency Management Agency -- Note added 4/16/14 15:38",http://www.pema.pa.gov/planningandpreparedness/readypa/pages/readypa.aspx#.VCxbMhbAs9o,4/16/14 15:03
red-raspberry.org,,State Government,Washington,accepted term,Washington Red Raspberry Commission -- Note added 11/17/14 7:07,http://red-raspberry.org/,6/6/13 18:08
refrigerationboard.org,,State Government,North Carolina,accepted term,The State Board of Refrigeration Examiners -- Note added 9/15/15 17:47,http://refrigerationboard.org/,6/6/13 18:08
rehabworks.org,,State Government,Florida,accepted term,Division of Vocational Rehabilitation - Florida Department of Education -- Note added 7/1/15 18:43,http://rehabworks.org/,6/6/13 18:08
ricwfa.com,,State Government,Rhode Island,accepted term,Rhode Island Clean Water Finance Agency -- Note added 1/27/14 19:35,http://www.ricwfa.com/,1/27/14 19:34
riinspection.org,,State Government,Rhode Island,accepted term,Rhode Island Emissions and Safety Testing -- Note added 1/7/14 18:45,http://www.riinspection.org/,1/7/14 18:45
rilot.com,,State Government,Rhode Island,accepted term,Rhode Island Lottery -- Note added 6/7/13 18:46,#N/A,6/6/13 18:08
ripuc.org,,State Government,Rhode Island,accepted term,Rhode Island Public Utilities Commission -- Note added 1/29/14 15:24,http://www.ripuc.org/,1/29/14 15:24
ritba.org,,State Government,Rhode Island,accepted term,Rhode Island Turnpike and Bridge Authority -- Note added 1/27/14 15:54,http://ritba.org/,1/27/14 15:53
rmi-op.net,,State Government,Marshall Islands,accepted term,"Office of the President, Republic of the Marshall Islands -- Note added 6/12/13 13:31",#N/A,6/6/13 18:08
safemt.com,,State Government,Montana,accepted term,"SafeMT, a resource of the Montana State Fund for safety in Montana's workplaces. -- Note added 11/18/13 16:35",http://safemt.com/,11/18/13 16:34
safesurrender.net,,State Government,North Carolina,accepted term,NC Safe Haven Law - Abandoned Infant Protection Law Site -- Note added 9/15/15 17:54,http://www.safesurrender.net/,6/6/13 18:08
sahp.vcu.edu/vcoa,,State Government,Virginia,accepted term,"The website of the Virginia Center on Aging (VCoA), a statewide agency created by the Virginia General Assembly and housed at Virginia Commonwealth University in the School of Allied Health Professions. VCoA works to protect and improve the quality of life of older Virginians, so that they might remain interdependent and contributing members to life in Virginia. -- Note added 6/27/14 14:23",http://www.sahp.vcu.edu/vcoa/,6/6/13 18:08
santeecooper.com,,State Government,South Carolina,accepted term,"Santee Cooper, also known officially from the 1930s as the South Carolina Public Service Authority, is South Carolina's state-owned electric and water utility that came into being during the New Deal. -- Note added 8/25/14 16:04",https://www.santeecooper.com/,6/6/13 18:08
saonm.org,,State Government,New Mexico,accepted term,New Mexico Office of the State Auditor -- Note added 7/16/14 5:38,http://www.saonm.org/,6/6/13 18:08
savewaternc.org,#N/A,State Government,,candidate term,Save Water NC -- Note added 11/12/15 12:34,http://savewaternc.org/,6/6/13 18:08
sbafla.com,,State Government,Florida,accepted term,"Florida State Board of Administration, created by the Florida Constitution and is governed by a three-member Board of Trustees (Trustees), comprised of the Governor as Chair, the Chief Financial Officer and the Attorney General. -- Note added 8/25/14 16:59",http://www.sbafla.com/fsb/,6/6/13 18:08
sbctc.ctc.edu,,State Government,Washington,candidate term,Washington State Board for Community and Technical Colleges -- Note added 4/8/14 18:22,http://www.sbctc.ctc.edu/,6/6/13 18:08
scbwa.org,,State Government,Pennsylvania,accepted term,"State College Borough Water Authority, PA -- Note added 10/1/14 20:16",http://scbwa.org/,6/6/13 18:08
sccommerce.com,,State Government,South Carolina,accepted term,SC dept of commerce -- Note added 8/28/15 15:19,http://sccommerce.com/,6/6/13 18:08
sccourts.org,,State Government,South Carolina,accepted term,SC judicial courts -- Note added 8/28/15 15:19,http://sccourts.org/,6/6/13 18:08
scdmvonline.com,,State Government,South Carolina,accepted term,SC DMV -- Note added 8/28/15 15:20,http://scdmvonline.com/DMVNew/,6/6/13 18:08
sceducationlottery.com,,State Government,South Carolina,accepted term,South Carolina Education Lottery -- Note added 6/12/13 14:24,#N/A,6/6/13 18:08
scemd.org,,State Government,South Carolina,accepted term,South Carolina Emergency Management Division -- Note added 8/28/15 15:20,http://scemd.org/,6/6/13 18:08
scfirststeps.org,,State Government,South Carolina,accepted term,SC early childhood education program -- Note added 8/28/15 15:20,http://scfirststeps.org/,6/6/13 18:08
scgovernorsmansion.org,,State Government,South Carolina,accepted term,SC Gov Mansion  -- Note added 8/28/15 15:23,http://scgovernorsmansion.org/,6/6/13 18:08
scgssm.org,,State Government,South Carolina,accepted term,SC govoners school for science and math -- Note added 8/28/15 15:23,http://www.scgssm.org/,6/6/13 18:08
scguard.com,,State Government,South Carolina,accepted term,SC National Guard -- Note added 8/28/15 15:24,http://www.scguard.com/,6/6/13 18:08
schev.edu,,State Government,Virginia,accepted term,"The State Council of Higher Education for Virginia (SCHEV) makes higher education public policy recommendations to the Governor and General Assembly in such areas as capital and operating budget planning, enrollment projections, institutional technology needs, and student financial aid. -- Note added 6/27/14 14:25",http://schev.edu/,6/6/13 18:08
schoolclearinghouse.org,,State Government,North Carolina,accepted term,"School Planning Section, North Carolina Department of Public Instruction -- Note added 8/25/14 15:01",http://www.schoolclearinghouse.org/,6/6/13 18:08
scilconline.org,#N/A,State Government,,accepted term,South Carolina Independent Living Council (SCILC) -- Note added 9/22/15 15:16,#N/A,6/6/13 18:08
scilconlineblog.org,#N/A,State Government,,accepted term,South Carolina Independent Living Council (SCILC) -- Note added 9/22/15 15:17,#N/A,9/22/15 15:17
scinbre.org,,State Government,South Carolina,accepted term,"The South Carolina EPSCoR/IDeA Program, CCCR COBRE, and the USC School of Medicine Instrumentation Resource Facility -- Note added 8/28/15 15:28",http://www.scinbre.org/,6/6/13 18:08
scpcf.com,,State Government,South Carolina,accepted term,SC malpractice patient compensation fund -- Note added 8/28/15 15:27,http://scpcf.com/,6/6/13 18:08
scsdb.org,,State Government,South Carolina,accepted term,South Carolina School for the Deaf and Blind -- Note added 8/25/14 15:03,http://www.scsdb.org/site/default.aspx?PageID=1,6/6/13 18:08
scsilc.com,,State Government,South Carolina,accepted term,South Carolina Statewide Independent Living Council (SILC) -- Note added 9/22/15 15:19,http://scsilc.com/,9/22/15 15:18
scsos.com,,State Government,South Carolina,accepted term,SC sec of state -- Note added 8/28/15 15:29,http://scsos.com/,6/6/13 18:08
sctax.org,,State Government,South Carolina,accepted term,South Carolina Department of Revenue -- Note added 8/25/14 15:04,http://www.sctax.org/default.htm,6/6/13 18:08
sctuitiongrants.com,,State Government,South Carolina,accepted term,South Carolina Higher EducationTuition Grants Commission -- Note added 8/28/15 15:30,https://sctuitiongrants.org/,6/6/13 18:08
scvotes.org,,State Government,South Carolina,accepted term,SC State Election Committee -- Note added 8/28/15 15:30,http://scvotes.org/,6/6/13 18:08
scvrd.net,,State Government,South Carolina,accepted term,SC Vocab Rehab -- Note added 8/28/15 15:31,http://scvrd.net/,6/6/13 18:08
sddot.com,,State Government,South Dakota,accepted term,South Dakota Department of Transportation -- Note added 7/17/14 5:53,http://sddot.com/,6/6/13 18:08
sdhda.org,,State Government,South Dakota,accepted term,South Dakota Housing Development Authority -- Note added 7/17/14 5:54,http://www.sdhda.org/,6/6/13 18:08
seanc.org,,State Government,North Carolina,accepted term,STATE EMPLOYEES ASSOCIATION OF NORTH CAROLINA -- Note added 9/15/15 17:56,http://www.seanc.org/,6/6/13 18:08
seekingmichigan.org,,State Government,Michigan,accepted term,"Seeking Michigan, the online platform for the http://michigan.gov/mhc Michigan Historical Center. It includes http://www.michigan.gov/archivesofmi Archives of Michigan research guides and indexes, a blog, and educator resources&ndash;all from the Michigan Historical Center and Archives of Michigan staff. -- Note added 7/9/14 12:06",http://seekingmichigan.org/,7/9/14 12:04
senate.mn,,State Government,Minnesota,accepted term,Minnesota Senate -- Note added 11/9/15 20:36,http://www.senate.mn/,11/9/15 20:35
servicearizona.com,,State Government,Arizona,accepted term,"Authorized Service Website for the Arizona Department of Transportation, Motor Vehicle Division -- Note added 1/10/14 19:17",http://servicearizona.com/,1/10/14 19:17
shipmspa.com,,State Government,Mississippi,accepted term,Mississippi State Port Authority -- Note added 7/25/14 20:50,http://shipmspa.com/,6/6/13 18:08
shpnc.org,,State Government,North Carolina,accepted term,North Carolina State Health Plan for Teachers and State Employees -- Note added 7/25/14 15:10,http://www.shpnc.org/,6/6/13 18:08
sled.alaska.edu,,State Government,Alaska,accepted term,SLED (Statewide Library Electronic Doorway) -- Note added 6/6/13 18:08,http://sled.alaska.edu/,6/6/13 18:08
slph.ncpublichealth.com,,State Government,North Carolina,accepted term,"State Laboratory of Public Health, NC Division of Public Health -- Note added 7/26/13 15:11",#N/A,6/6/13 18:08
smv.org,,State Government,Virginia,accepted term,"Science Museum of Virginia, located in Richmond, VA -- Note added 7/11/14 18:43",http://smv.org/,6/6/13 18:08
sosnc.com,,State Government,North Carolina,accepted term,NC Secretary Of State -- Note added 9/15/15 17:58,http://sosnc.com/,6/6/13 18:08
southcarolinaarts.com,,State Government,South Carolina,accepted term,south carolina arts commission -- Note added 8/28/15 15:32,http://southcarolinaarts.com/,6/6/13 18:08
southcarolinahistoricalsociety.org,,State Government,South Carolina,accepted term,south carolina historical society -- Note added 8/28/15 15:32,http://www.southcarolinahistoricalsociety.org/,6/6/13 18:08
spsba.org,,State Government,Pennsylvania,accepted term,PA State Public School Building Authority -- Note added 6/7/13 11:53,http://spsba.org/,6/7/13 11:53
srbc.net,,State Government,Pennsylvania,accepted term,"Susquehanna River Basin Commission - The Susquehanna River Basin Compact, was signed into law on December 24, 1970. The Compact, as adopted by the Congress of the United States, and the legislatures of New York State, Pennsylvania and Maryland, provides the mechanism to guide the conservation, development, and administration of the water resources of the vast river basin. -- Note added 6/26/13 16:30",http://www.srbc.net/,6/6/13 18:08
startsquad.org,,State Government,North Carolina,accepted term,"Start Squad, kid's portal to the State Library of North Carolina -- Note added 8/25/14 12:12",http://www.startsquad.org/,6/6/13 18:08
startwithyourheart.com,#N/A,State Government,,candidate term,North Carolina's Justus-Warren Heart Disease and Stroke Prevention Task Force -- Note added 11/10/15 20:35,#N/A,6/6/13 18:08
